Argentina;AR;54,00000000;1750,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1751,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1752,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1753,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1754,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1755,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1756,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1757,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1758,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1759,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1760,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1761,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1762,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1763,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1764,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1765,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1766,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1767,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1768,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1769,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1770,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1771,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1772,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1773,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1774,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1775,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1776,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1777,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1778,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1779,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1780,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1781,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1782,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1783,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1784,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1785,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
Argentina;AR;54,00000000;1786,00000000;0,00000000;45510318,00000000;2780400,00000000;1,80000000;16,00000000;0,00000000;0,00000000;0,00000575;0,06109384
